salario,salario_reale,eta,istruzione,annistruzione,genere,cittadinanza,tiponucleo,area5,area3,regione,statocivile,oredilavoro,qualifica,contratto,settore,peso
280,274.29256594724217,25,5,13,Femmina,Cittadino italiano,Coppia con figli,Sud,Mezzogiorno,Campania,Coniugato/a,9,Operaio,A tempo parziale (part-time),Attività di famiglie e convivenze come datori di lavoro per personale domestico,2029.4
2100,2057.1942446043163,56,5,13,Femmina,Cittadino italiano,Persona isolata,Nord-Ovest,Nord,Piemonte,Celibe/nubile,40,Impiegato,A tempo pieno,Altre industrie manifatturiere,1102.7
1200,1175.5395683453237,38,3,8,Maschio,Cittadino italiano,Coppia con figli,Nord-Ovest,Nord,Piemonte,Celibe/nubile,40,Operaio,A tempo pieno,Lavori di costruzione specializzati,132.3
1500,1469.4244604316546,37,3,8,Maschio,Cittadino italiano,Coppia con figli,Centro,Centro,Lazio,Coniugato/a,45,Operaio,A tempo pieno,"Fabbr. di computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e orologi",812.8
1300,1273.5011990407672,36,3,8,Maschio,Cittadino italiano,Coppia con figli,Nord-Ovest,Nord,Piemonte,Celibe/nubile,40,Operaio,A tempo pieno,Fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,479.4
980,960.0239808153476,37,5,13,Femmina,Cittadino italiano,Monogenitore femmina,Centro,Centro,Toscana,Celibe/nubile,45,Impiegato,A tempo pieno,Attività immobiliari,555.2
1280,1253.9088729016785,53,4,11,Maschio,Cittadino italiano,Persona isolata,Nord-Ovest,Nord,Lombardia,Celibe/nubile,40,Operaio,A tempo pieno,Commercio al dettaglio (escluso quello di autoveicoli e di motocicli),2075.5
1650,1616.36690647482,57,5,13,Femmina,Cittadino italiano,Monogenitore femmina,Nord-Ovest,Nord,Piemonte,Separato/a o divorziato/a,38,Impiegato,A tempo pieno,Amministrazione pubblica e difesa; assicurazione sociale obbligatoria,220
1200,1175.5395683453237,21,3,8,Maschio,Cittadino italiano,Monogenitore femmina,Nord-Ovest,Nord,Piemonte,Celibe/nubile,40,Operaio,A tempo pieno,"Coltivazioni agricole e produzione di prodotti animali, caccia e servizi connessi",220
1000,979.6163069544364,58,3,8,Femmina,Cittadino italiano,Coppia con figli,Centro,Centro,Umbria,Coniugato/a,36,Operaio,A tempo pieno,Istruzione,156.2
1530,1498.8129496402876,63,5,13,Femmina,Cittadino italiano,Coppia senza figli,Isole,Mezzogiorno,Sardegna,Coniugato/a,36,Impiegato,A tempo pieno,Amministrazione pubblica e difesa; assicurazione sociale obbligatoria,184.2
1080,1057.9856115107914,37,5,13,Femmina,Cittadino italiano,Coppia con figli,Nord-Ovest,Nord,Lombardia,Coniugato/a,20,Impiegato,A tempo parziale (part-time),Attività legali e contabilità,1098.9
1500,1469.4244604316546,46,11,19,Femmina,Cittadino italiano,Persona isolata,Centro,Centro,Toscana,Celibe/nubile,36,Quadro,A tempo pieno,Amministrazione pubblica e difesa; assicurazione sociale obbligatoria,316.8
1560,1528.2014388489208,65,5,13,Femmina,Cittadino italiano,Coppia senza figli,Sud,Mezzogiorno,Molise,Coniugato/a,25,Impiegato,A tempo pieno,Istruzione,82.7
1300,1273.5011990407672,32,5,13,Maschio,Cittadino italiano,Persona isolata,Centro,Centro,Lazio,Celibe/nubile,50,Impiegato,A tempo pieno,Servizi postali e attività di corriere,723.1
1240,1214.7242206235012,29,5,13,Maschio,Cittadino italiano,Persona isolata,Nord-Ovest,Nord,Piemonte,Celibe/nubile,40,Operaio,A tempo pieno,"Riparazione, manutenzione ed installazione di macchine ed apparecchiature",1367.2
1600,1567.3860911270983,45,4,11,Maschio,Cittadino italiano,Persona isolata,Nord-Est,Nord,Trentino-Alto Adige,Celibe/nubile,40,Impiegato,A tempo pieno,Stampa e riproduzione di supporti registrati,192.9
1440,1410.6474820143883,59,12,19,Femmina,Cittadino italiano,Persona isolata,Centro,Centro,Lazio,Separato/a o divorziato/a,40,Impiegato,A tempo pieno,Istruzione,525.1
970,950.2278177458032,41,3,8,Femmina,cittadino straniero UE,Coppia senza figli,Centro,Centro,Lazio,Separato/a o divorziato/a,50,Operaio,A tempo pieno,"Coltivazioni agricole e produzione di prodotti animali, caccia e servizi connessi",685.9
1100,1077.57793764988,41,4,11,Femmina,Cittadino italiano,Coppia con figli,Nord-Est,Nord,Veneto,Coniugato/a,40,Operaio,A tempo pieno,Fabbricazione di altri mezzi di trasporto,751.3
1200,1175.5395683453237,52,3,8,Maschio,Cittadino italiano,Coppia senza figli,Nord-Est,Nord,Friuli Venezia Giulia,Separato/a o divorziato/a,40,Operaio,A tempo pieno,Lavori di costruzione specializzati,173
2100,2057.1942446043163,54,5,13,Maschio,Cittadino italiano,Coppia con figli,Sud,Mezzogiorno,Campania,Coniugato/a,55,Impiegato,A tempo pieno,Amministrazione pubblica e difesa; assicurazione sociale obbligatoria,1657.6
1800,1763.3093525179854,50,5,13,Femmina,Cittadino italiano,Coppia con figli,Isole,Mezzogiorno,Sardegna,Coniugato/a,36,Impiegato,A tempo pieno,Assistenza sanitaria,257.5
1600,1567.3860911270983,51,5,13,Maschio,Cittadino italiano,Persona isolata,Nord-Est,Nord,Veneto,Celibe/nubile,40,Operaio,A tempo pieno,Fabbricazione di macchinari ed apparecchiature nca,864.4
1500,1469.4244604316546,44,4,11,Femmina,Cittadino italiano,Persona isolata,Nord-Est,Nord,Veneto,Celibe/nubile,20,Operaio,A tempo parziale (part-time),Fabbricazione di macchinari ed apparecchiature nca,864.4
1100,1077.57793764988,59,4,11,Femmina,Cittadino italiano,Coppia con figli,Nord-Ovest,Nord,Piemonte,Coniugato/a,35,Operaio,A tempo pieno,Istruzione,387.7
900,881.6546762589927,28,5,13,Maschio,Cittadino italiano,Coppia con figli,Nord-Ovest,Nord,Piemonte,Celibe/nubile,25,Operaio,A tempo pieno,Assistenza sanitaria,387.7
320,313.4772182254196,49,3,8,Femmina,Cittadino italiano,Monogenitore femmina,Nord-Ovest,Nord,Piemonte,Separato/a o divorziato/a,30,Operaio,A tempo pieno,Servizi di assistenza sociale residenziale,335.1
420,411.4388489208633,27,4,11,Femmina,Cittadino italiano,Monogenitore femmina,Nord-Ovest,Nord,Piemonte,Celibe/nubile,48,Impiegato,A tempo pieno,Attività dei servizi di ristorazione,335.1
2310,2262.913669064748,33,9,18,Maschio,Cittadino italiano,Persona isolata,Nord-Ovest,Nord,Lombardia,Celibe/nubile,43,Quadro,A tempo pieno,Attività di servizi finanziari (escluse le assicurazioni e i fondi pensione),2355.6
1030,1009.0047961630696,25,5,13,Maschio,Cittadino italiano,Coppia con figli,Sud,Mezzogiorno,Puglia,Celibe/nubile,40,Operaio,A tempo pieno,Fabbricazione di articoli in pelle e simili,1853.8
1850,1812.2901678657072,41,5,13,Maschio,Cittadino italiano,Coppia con figli,Nord-Est,Nord,Veneto,Celibe/nubile,38,Impiegato,A tempo pieno,Trasporto terrestre e trasporto mediante condotte,1342
900,881.6546762589927,49,3,8,Femmina,Cittadino italiano,Coppia con figli,Nord-Ovest,Nord,Valle d'Aosta,Coniugato/a,20,Impiegato,A tempo parziale (part-time),Attività dei servizi di ristorazione,42
1300,1273.5011990407672,37,9,18,Maschio,Cittadino italiano,Coppia senza figli,Nord-Est,Nord,Veneto,Celibe/nubile,36,Quadro,A tempo parziale (part-time),Attività di servizi per edifici e paesaggio,1050.2
1100,1077.57793764988,30,8,16,Femmina,Cittadino italiano,Coppia senza figli,Nord-Est,Nord,Veneto,Celibe/nubile,40,Impiegato,A tempo pieno,Assistenza sanitaria,1050.2
2470,2419.652278177458,50,5,13,Maschio,Cittadino italiano,Coppia con figli,Nord-Ovest,Nord,Piemonte,Coniugato/a,40,Impiegato,A tempo pieno,"Riparazione, manutenzione ed installazione di macchine ed apparecchiature",251.6
1000,979.6163069544364,30,5,13,Maschio,Cittadino italiano,Persona isolata,Sud,Mezzogiorno,Abruzzo,Celibe/nubile,40,Operaio,A tempo pieno,Commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli,736.7
1300,1273.5011990407672,45,5,13,Femmina,Cittadino italiano,Monogenitore femmina,Nord-Ovest,Nord,Lombardia,Separato/a o divorziato/a,30,Impiegato,A tempo parziale (part-time),Commercio all'ingrosso (escluso quello di autoveicoli e di motocicli),1118.5
700,685.7314148681055,22,5,13,Femmina,Cittadino italiano,Coppia con figli,Isole,Mezzogiorno,Sicilia,Celibe/nubile,48,Operaio,A tempo pieno,Attività dei servizi di ristorazione,717.8
570,558.3812949640287,60,5,13,Femmina,Cittadino italiano,Coppia con figli,Centro,Centro,Toscana,Coniugato/a,20,Operaio,A tempo parziale (part-time),Alloggio,1072.9
1210,1185.335731414868,26,7,15,Femmina,Cittadino italiano,Coppia con figli,Centro,Centro,Toscana,Celibe/nubile,38,Impiegato,A tempo pieno,Assistenza sanitaria,1072.9
1300,1273.5011990407672,51,5,13,Maschio,Cittadino italiano,Coppia con figli,Sud,Mezzogiorno,Molise,Coniugato/a,40,Operaio,A tempo pieno,Fabbricazione di articoli in gomma e materie plastiche,179.3
1450,1420.4436450839328,44,5,13,Maschio,Cittadino italiano,Persona isolata,Nord-Ovest,Nord,Piemonte,Celibe/nubile,40,Operaio,A tempo pieno,Fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),299.6
2440,2390.263788968825,51,5,13,Maschio,Cittadino italiano,Coppia senza figli,Nord-Ovest,Nord,Lombardia,Coniugato/a,37,Quadro,A tempo pieno,Attività di servizi finanziari (escluse le assicurazioni e i fondi pensione),1227.3
560,548.5851318944843,36,5,13,Femmina,Cittadino italiano,Coppia senza figli,Nord-Ovest,Nord,Lombardia,Coniugato/a,27,Impiegato,A tempo parziale (part-time),Assistenza sanitaria,1227.3
800,783.6930455635492,48,10,18,Maschio,cittadino straniero non UE,Coppia con figli,Nord-Ovest,Nord,Lombardia,Coniugato/a,30,Operaio,A tempo pieno,Attività dei servizi di ristorazione,1220.5
2200,2155.15587529976,48,8,16,Femmina,Cittadino italiano,Monogenitore femmina,Nord-Est,Nord,Veneto,Celibe/nubile,36,Quadro,A tempo pieno,Amministrazione pubblica e difesa; assicurazione sociale obbligatoria,735.1
930,911.0431654676258,56,3,8,Femmina,cittadino straniero UE,Persona isolata,Nord-Est,Nord,Veneto,Separato/a o divorziato/a,54,Operaio,A tempo pieno,Altre attività di servizi per la persona,1118.8
800,783.6930455635492,31,5,13,Femmina,Cittadino italiano,Persona isolata,Sud,Mezzogiorno,Abruzzo,Celibe/nubile,36,Operaio,A tempo pieno,Attività dei servizi di ristorazione,884.6
900,881.6546762589927,40,3,8,Femmina,Cittadino italiano,Coppia con figli,Centro,Centro,Marche,Coniugato/a,30,Impiegato,A tempo pieno,Attività di famiglie e convivenze come datori di lavoro per personale domestico,806.8
1600,1567.3860911270983,55,6,15,Maschio,Cittadino italiano,Coppia con figli,Centro,Centro,Toscana,Coniugato/a,26,Dirigente,A tempo pieno,Istruzione,307.6
1600,1567.3860911270983,66,3,8,Maschio,Cittadino italiano,Coppia con figli,Sud,Mezzogiorno,Campania,Coniugato/a,35,Impiegato,A tempo pieno,"Attività di biblioteche, archivi, musei ed altre attività culturali",3343.1
1300,1273.5011990407672,43,5,13,Femmina,Cittadino italiano,Coppia con figli,Centro,Centro,Marche,Coniugato/a,26,Quadro,A tempo pieno,Istruzione,2082.1
500,489.8081534772182,30,5,13,Maschio,Cittadino italiano,Coppia con figli,Nord-Ovest,Nord,Piemonte,Celibe/nubile,40,Operaio,A tempo pieno,Magazzinaggio e attività di supporto ai trasporti,427.8
800,783.6930455635492,35,3,8,Femmina,Cittadino italiano,Coppia con figli,Sud,Mezzogiorno,Abruzzo,Coniugato/a,20,Impiegato,A tempo parziale (part-time),Industria delle bevande,185.9
1610,1577.1822541966426,52,3,8,Femmina,Cittadino italiano,Monogenitore femmina,Centro,Centro,Lazio,Separato/a o divorziato/a,24,Impiegato,A tempo parziale (part-time),Attività di servizi per edifici e paesaggio,418.6
1900,1861.2709832134292,47,4,11,Maschio,Cittadino italiano,Coppia con figli,Nord-Est,Nord,Trentino-Alto Adige,Coniugato/a,40,Operaio,A tempo pieno,Metallurgia,150.8
1500,1469.4244604316546,35,5,13,Maschio,Cittadino italiano,Coppia senza figli,Sud,Mezzogiorno,Abruzzo,Coniugato/a,45,Operaio,A tempo pieno,Fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,608.1
3000,2938.848920863309,27,3,8,Maschio,cittadino straniero non UE,Coppia con figli,Nord-Ovest,Nord,Liguria,Celibe/nubile,40,Impiegato,A tempo pieno,Commercio al dettaglio (escluso quello di autoveicoli e di motocicli),414.7
1000,979.6163069544364,31,3,8,Maschio,Cittadino italiano,Persona isolata,Sud,Mezzogiorno,Basilicata,Celibe/nubile,45,Operaio,A tempo pieno,Commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli,167
1620,1586.9784172661869,45,5,13,Maschio,cittadino straniero non UE,Coppia con figli,Centro,Centro,Toscana,Coniugato/a,40,Operaio,A tempo pieno,"Coltivazioni agricole e produzione di prodotti animali, caccia e servizi connessi",793.7
270,264.49640287769785,30,5,13,Maschio,cittadino straniero UE,Persona isolata,Centro,Centro,Lazio,Celibe/nubile,38,Operaio,A tempo pieno,Attività di famiglie e convivenze come datori di lavoro per personale domestico,907.2
1300,1273.5011990407672,42,5,13,Maschio,Cittadino italiano,Coppia senza figli,Nord-Est,Nord,Veneto,Coniugato/a,50,Impiegato,A tempo pieno,"Produzione di software, consulenza informatica e attività connesse",1059.2
900,881.6546762589927,44,4,11,Maschio,Cittadino italiano,Persona isolata,Sud,Mezzogiorno,Abruzzo,Separato/a o divorziato/a,48,Operaio,A tempo pieno,"Coltivazioni agricole e produzione di prodotti animali, caccia e servizi connessi",843.7
2000,1959.2326139088727,52,10,18,Maschio,Cittadino italiano,Coppia senza figli,Centro,Centro,Lazio,Coniugato/a,50,Quadro,A tempo pieno,Attività degli studi di architettura e d'ingegneria; collaudi ed analisi tecniche,787.9
1500,1469.4244604316546,50,10,18,Femmina,Cittadino italiano,Coppia senza figli,Centro,Centro,Lazio,Coniugato/a,30,Impiegato,A tempo pieno,Istruzione,787.9
1500,1469.4244604316546,50,3,8,Maschio,Cittadino italiano,Coppia con figli,Nord-Ovest,Nord,Piemonte,Coniugato/a,40,Operaio,A tempo pieno,Fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),1487.5
1500,1469.4244604316546,51,5,13,Femmina,Cittadino italiano,Coppia con figli,Nord-Ovest,Nord,Piemonte,Coniugato/a,38,Impiegato,A tempo pieno,Commercio al dettaglio (escluso quello di autoveicoli e di motocicli),1487.5
3000,2938.848920863309,55,3,8,Maschio,Cittadino italiano,Coppia senza figli,Nord-Est,Nord,Veneto,Coniugato/a,40,Operaio,A tempo pieno,Pesca e acquacoltura,364.7
660,646.546762589928,21,3,8,Femmina,cittadino straniero non UE,Persona isolata,Sud,Mezzogiorno,Campania,Celibe/nubile,20,Operaio,A tempo pieno,Commercio al dettaglio (escluso quello di autoveicoli e di motocicli),774.8
1100,1077.57793764988,59,3,8,Femmina,Cittadino italiano,Coppia con figli,Sud,Mezzogiorno,Basilicata,Celibe/nubile,36,Operaio,A tempo pieno,Istruzione,87.8
900,881.6546762589927,60,12,19,Maschio,Cittadino italiano,Persona isolata,Centro,Centro,Lazio,Celibe/nubile,30,Dirigente,A tempo pieno,Assistenza sanitaria,2752.1
1000,979.6163069544364,54,10,18,Femmina,cittadino straniero non UE,Monogenitore femmina,Sud,Mezzogiorno,Abruzzo,Celibe/nubile,36,Operaio,A tempo pieno,Assistenza sociale non residenziale,212.9
900,881.6546762589927,45,3,8,Femmina,Cittadino italiano,Monogenitore femmina,Centro,Centro,Toscana,Separato/a o divorziato/a,30,Impiegato,A tempo pieno,Assistenza sociale non residenziale,399.4
1200,1175.5395683453237,21,5,13,Femmina,Cittadino italiano,Monogenitore femmina,Centro,Centro,Toscana,Celibe/nubile,40,Apprendista,A tempo pieno,"Fabbricazione di autoveicoli, rimorchi e semirimorchi",399.4
1300,1273.5011990407672,52,5,13,Femmina,Cittadino italiano,Monogenitore femmina,Centro,Centro,Lazio,Separato/a o divorziato/a,50,Impiegato,A tempo pieno,Trasporto terrestre e trasporto mediante condotte,271.5
2480,2429.4484412470024,65,5,13,Maschio,Cittadino italiano,Coppia con figli,Isole,Mezzogiorno,Sicilia,Coniugato/a,36,Quadro,A tempo pieno,"Fornitura di energia elettrica, gas, vapore e aria condizionata",289.5
750,734.7122302158273,33,5,13,Maschio,Cittadino italiano,Coppia con figli,Isole,Mezzogiorno,Sicilia,Celibe/nubile,20,Impiegato,A tempo parziale (part-time),Attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese,289.5
1350,1322.482014388489,47,5,13,Femmina,Cittadino italiano,Coppia senza figli,Nord-Est,Nord,Emilia Romagna,Celibe/nubile,40,Impiegato,A tempo pieno,Altre attività di servizi per la persona,1097.1
1530,1498.8129496402876,53,7,15,Femmina,Cittadino italiano,Monogenitore femmina,Isole,Mezzogiorno,Sardegna,Celibe/nubile,40,Impiegato,A tempo pieno,Assistenza sanitaria,708.3
500,489.8081534772182,64,2,5,Maschio,Cittadino italiano,Coppia senza figli,Nord-Ovest,Nord,Lombardia,Coniugato/a,20,Operaio,A tempo parziale (part-time),Attività di servizi per edifici e paesaggio,781.2
1520,1489.0167865707433,28,10,18,Femmina,Cittadino italiano,Coppia senza figli,Nord-Ovest,Nord,Lombardia,Coniugato/a,40,Impiegato,A tempo pieno,Fabbricazione di macchinari ed apparecchiature nca,1844.3
360,352.6618705035971,51,5,13,Femmina,Cittadino italiano,Coppia con figli,Isole,Mezzogiorno,Sicilia,Coniugato/a,17,Impiegato,A tempo parziale (part-time),Amministrazione pubblica e difesa; assicurazione sociale obbligatoria,623.8
1300,1273.5011990407672,41,10,18,Femmina,Cittadino italiano,Persona isolata,Nord-Est,Nord,Emilia Romagna,Celibe/nubile,12,Impiegato,A tempo parziale (part-time),Istruzione,1643.5
3000,2938.848920863309,55,5,13,Maschio,Cittadino italiano,Coppia senza figli,Centro,Centro,Toscana,Coniugato/a,40,Impiegato,A tempo pieno,Fabbricazione di carta e di prodotti di carta,348.9
1750,1714.3285371702636,55,3,8,Maschio,Cittadino italiano,Coppia con figli,Nord-Est,Nord,Veneto,Coniugato/a,50,Impiegato,A tempo pieno,Commercio all'ingrosso (escluso quello di autoveicoli e di motocicli),678.1
1000,979.6163069544364,41,5,13,Femmina,Cittadino italiano,Coppia con figli,Nord-Ovest,Nord,Piemonte,Coniugato/a,30,Impiegato,A tempo parziale (part-time),Attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese,467.5
1450,1420.4436450839328,52,3,8,Maschio,Cittadino italiano,Coppia senza figli,Nord-Est,Nord,Veneto,Separato/a o divorziato/a,40,Operaio,A tempo pieno,Costruzione di edifici,387
1000,979.6163069544364,39,3,8,Femmina,Cittadino italiano,Coppia con figli,Isole,Mezzogiorno,Sardegna,Coniugato/a,48,Operaio,A tempo pieno,Servizi di vigilanza e investigazione,199.1
800,783.6930455635492,34,5,13,Maschio,Cittadino italiano,Monogenitore femmina,Sud,Mezzogiorno,Abruzzo,Celibe/nubile,24,Operaio,A tempo parziale (part-time),Commercio al dettaglio (escluso quello di autoveicoli e di motocicli),593.4
1000,979.6163069544364,29,3,8,Maschio,Cittadino italiano,Monogenitore femmina,Sud,Mezzogiorno,Abruzzo,Celibe/nubile,40,Operaio,A tempo pieno,Commercio al dettaglio (escluso quello di autoveicoli e di motocicli),593.4
1460,1430.239808153477,46,4,11,Maschio,Cittadino italiano,Coppia con figli,Nord-Ovest,Nord,Piemonte,Coniugato/a,40,Operaio,A tempo pieno,Fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,242.4
1400,1371.462829736211,36,3,8,Maschio,Cittadino italiano,Coppia con figli,Nord-Ovest,Nord,Lombardia,Celibe/nubile,40,Operaio,A tempo pieno,Trasporto terrestre e trasporto mediante condotte,468.6
1500,1469.4244604316546,30,5,13,Maschio,Cittadino italiano,Coppia con figli,Nord-Est,Nord,Trentino-Alto Adige,Celibe/nubile,38,Impiegato,A tempo pieno,Ricerca scientifica e sviluppo,176.7
1800,1763.3093525179854,57,10,18,Femmina,Cittadino italiano,Monogenitore femmina,Centro,Centro,Lazio,Separato/a o divorziato/a,40,Quadro,A tempo pieno,Istruzione,370.3
1300,1273.5011990407672,53,4,11,Femmina,Cittadino italiano,Monogenitore femmina,Nord-Ovest,Nord,Lombardia,Celibe/nubile,40,Operaio,A tempo pieno,Attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese,259
